nr render views, mode, nr vertices, storage, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35
1, 2, 437645, 1, 105.944, 62.2455, 71.5271, 85.6848, 54.2849, 74.4068, 91.9455, 78.5388, 65.9164, 102.936, 64.4878, 65.8669, 105.405, 61.2323, 70.6424, 88.179, 52.4055, 70.0041, 95.9669, 72.3262, 62.1266, 99.3209, 64.8499, 66.9516, 107.109, 62.1097, 73.278, 90.9359, 55.3036, 75.9899, 96.2302, 80.1321, 67.9717, 102.551, 67.7854, 67.1057
1, 1, 1105005, 0, 43.4567, 43.0612, 43.0667, 42.9277, 42.9604, 43.0234, 43.0337, 42.8455, 43.0553, 42.9795, 42.8464, 43.0634, 43.0964, 42.6813, 42.7332, 42.7716, 42.7486, 42.9301, 42.8831, 42.6276, 42.5923, 42.6245, 42.3828, 42.7908, 42.7299, 42.5832, 42.5287, 42.4111, 42.2466, 42.6118, 42.6328, 42.227, 42.4496, 42.5488, 42.5371, 42.6897
1, 1, 1105005, 1, 41.5885, 41.2553, 41.438, 41.3926, 41.2218, 41.4915, 41.5093, 41.3417, 41.2735, 41.3206, 41.3371, 41.5271, 41.5511, 40.8196, 41.208, 41.0761, 41.1016, 41.1962, 41.2602, 41.0794, 41.0059, 41.2168, 41.0666, 41.1622, 41.2285, 40.9465, 40.9913, 40.9199, 40.9291, 41.0043, 41.1573, 40.9079, 40.9214, 41.0971, 40.9028, 41.2009
3, 3, 1105005, 0, 54.7437, 54.3624, 54.114, 54.0548, 54.0877, 54.1727, 54.1733, 53.7903, 54.0652, 53.6991, 53.9609, 54.4438, 54.158, 53.8952, 53.4291, 53.6137, 53.6677, 53.7036, 53.8645, 53.6534, 53.653, 53.2328, 53.9914, 54.0212, 54.0095, 53.9285, 53.3413, 53.4109, 53.4028, 53.5513, 53.6025, 53.58, 53.2903, 53.5339, 53.7878, 53.7244
2, 3, 1105005, 0, 78.8044, 78.5997, 77.5115, 77.3497, 77.6965, 77.4169, 77.5864, 77.7736, 77.3933, 77.9034, 77.7021, 78.4545, 78.2932, 78.0643, 77.3037, 77.2867, 77.8359, 77.678, 77.9675, 77.6072, 77.4939, 77.2728, 77.9251, 78.33, 78.1079, 78.1812, 77.3851, 77.3656, 77.3965, 77.32, 77.5296, 77.5715, 77.3638, 77.1914, 77.7779, 78.0598
1, 3, 1105005, 0, 143.649, 143.449, 141.981, 140.97, 140.483, 140.853, 141.433, 141.944, 141.497, 142.121, 143.457, 142.071, 143.264, 142.781, 142.047, 141.706, 141.353, 140.351, 142.447, 140.857, 141.397, 140.632, 141.176, 142.906, 142.811, 141.427, 142.665, 140.933, 141.435, 140.324, 141.585, 142.223, 141.806, 141.394, 141.442, 141.729
3, 3, 1105005, 1, 54.3561, 51.7913, 51.335, 51.2249, 51.2127, 51.1378, 51.7492, 51.3224, 50.9888, 51.3148, 51.7252, 51.7785, 51.9004, 51.5706, 50.8302, 51.1536, 50.9361, 50.7538, 51.3268, 50.92, 50.6948, 51.0586, 51.3476, 51.5347, 52.0438, 51.5529, 50.8339, 50.8746, 50.7439, 51.1994, 51.4542, 50.9546, 50.9101, 51.1615, 51.365, 51.7472
2, 3, 1105005, 1, 81.1115, 80.5587, 74.6978, 75.6618, 74.6958, 75.7743, 76.2472, 76.4508, 75.4381, 75.6379, 75.884, 76.5046, 76.8374, 76.4811, 75.0007, 75.4542, 74.9826, 75.373, 76.2719, 75.4498, 75.1882, 75.5388, 76.3072, 76.8844, 77.2275, 76.4833, 74.4499, 75.1096, 74.5381, 75.1975, 76.2372, 75.5244, 75.191, 75.3994, 75.5299, 76.0574
1, 3, 1105005, 1, 151.77, 145.419, 145.269, 146.281, 144.417, 147.856, 144.961, 143.669, 146.096, 147.213, 146.734, 148.748, 150.531, 149.139, 145.555, 144.812, 145, 145.952, 146.244, 146.202, 143.998, 147.067, 146.545, 147.646, 151.005, 147.441, 145.653, 144.818, 143.82, 145.998, 145.845, 145.418, 145.222, 145.855, 145.492, 147.804
3, 4, 1105005, 0, 129.049, 127.692, 126.681, 126.518, 127.692, 127.179, 127.177, 127.27, 126.861, 127.405, 128.57, 127.69, 128.212, 127.563, 127.931, 127.044, 126.349, 126.927, 126.821, 126.78, 127.057, 126.661, 126.693, 127.18, 128.538, 127.659, 127.41, 127.071, 127.218, 127.344, 127.285, 126.549, 127.03, 127.895, 127.62, 127.181
2, 4, 1105005, 0, 135.212, 133.851, 133.646, 133.137, 132.726, 132.291, 132.91, 133.906, 133.225, 133.316, 133.55, 134.41, 133.385, 133.139, 132.846, 133.226, 132.794, 132.483, 132.536, 133.355, 132.989, 133.231, 134.819, 131.935, 133.331, 133.799, 132.041, 131.818, 133.579, 132.483, 131.651, 133.198, 132.639, 133.48, 134.612, 134.085
1, 4, 1105005, 0, 140.276, 137.953, 138.184, 136.933, 138.812, 138.057, 138.253, 138.264, 138.543, 138.129, 141.074, 140.073, 138.543, 140.313, 138.726, 136.343, 138.511, 138.027, 137.168, 137.1, 137.407, 137.234, 138.631, 138.663, 138.398, 137.823, 138.654, 136.801, 137.096, 137.229, 137.564, 137.664, 138.733, 137.363, 138.813, 138.925
3, 4, 1105005, 1, 129.713, 126.468, 125.264, 124.617, 123.593, 125.309, 126.351, 125.492, 124.638, 126.067, 125.093, 126.848, 128.287, 125.743, 124.006, 124.729, 122.482, 124.505, 125.735, 124.56, 124.414, 124.075, 124.861, 126.681, 127.679, 125.316, 125.334, 124.589, 123.275, 124.974, 125.799, 124.058, 124.745, 125.369, 125.838, 125.917
2, 4, 1105005, 1, 139.824, 135.572, 133.416, 133.69, 132.309, 132.066, 136.132, 132.925, 133.732, 135.861, 135.254, 135.693, 138.218, 134.74, 132.75, 132.072, 132.932, 134.093, 133.965, 133.889, 132.731, 134.711, 134.895, 135.816, 137.138, 135.402, 133.076, 132.688, 132.396, 132.288, 134.634, 134.204, 133.495, 134.879, 135.43, 136.508
1, 4, 1105005, 1, 148.488, 143.648, 144.908, 140.123, 139.721, 141.71, 145.047, 139.34, 141.364, 137.184, 146.707, 145.001, 143.837, 146.299, 139.781, 145.399, 140.705, 140.036, 145.882, 140.111, 141.275, 144.836, 140.834, 147.489, 146.494, 147.639, 141.825, 139.994, 140.907, 140.964, 138.482, 139.199, 141.663, 141.447, 147.811, 143.993
3, 2, 1105005, 0, 22.2205, 14.4097, 13.1018, 15.2048, 17.8321, 32.6603, 33.5016, 19.9091, 15.3549, 11.4499, 16.474, 12.5171, 23.1053, 14.2639, 13.0167, 15.2715, 17.7737, 32.1275, 33.2056, 19.7674, 15.231, 11.3707, 16.3409, 12.5905, 22.8073, 14.3139, 12.902, 15.0854, 17.7728, 32.0573, 33.0064, 19.6603, 15.1777, 11.2202, 16.2605, 12.5196
2, 2, 1105005, 0, 34.561, 22.5594, 21.5627, 22.823, 28.5668, 52.5826, 49.5974, 31.8777, 23.0821, 19.9126, 23.5525, 21.9996, 33.6516, 22.0622, 21.7852, 22.7374, 27.9129, 54.0624, 51.6061, 33.6344, 24.3355, 20.3644, 24.5206, 23.0589, 35.3142, 23.1911, 22.5212, 24.1507, 29.8932, 55.3357, 52.206, 33.1543, 24.3322, 20.4907, 24.8514, 23.1477
1, 2, 1105005, 0, 86.9109, 56.147, 70.8574, 73.0079, 57.713, 95.3215, 117.381, 63.2424, 60.7183, 66.9331, 67.4152, 45.7451, 92.8874, 55.6388, 70.28, 70.7109, 57.8861, 96.0028, 115.842, 63.1895, 60.0403, 66.7561, 66.556, 46.8575, 92.1823, 55.5281, 70.8746, 70.7923, 57.0719, 96.6416, 115.053, 63.2377, 60.0551, 67.2713, 66.9035, 46.1268
3, 2, 1105005, 1, 22.0879, 14.4084, 12.948, 15.144, 17.8451, 31.9033, 32.6594, 19.7143, 15.1479, 11.3477, 16.2527, 12.6046, 23.0183, 14.255, 12.868, 15.2111, 17.6928, 31.7378, 32.8448, 18.7355, 15.0099, 11.3743, 16.3164, 12.6382, 22.98, 14.1879, 12.9311, 14.9598, 17.6933, 31.7672, 32.967, 19.4996, 15.2422, 11.3942, 16.3013, 12.6373
2, 2, 1105005, 1, 33.3549, 23.3607, 22.3445, 24.0131, 29.6324, 56.1005, 52.1083, 33.0925, 24.0941, 20.6851, 24.9114, 22.459, 34.6277, 22.4855, 22.5591, 24.2042, 29.5589, 56.2914, 52.5655, 32.9454, 24.0613, 20.6009, 24.8352, 22.9536, 35.9255, 23.3213, 22.2406, 23.9283, 29.3206, 55.0553, 52.4, 33.3926, 24.1979, 20.5827, 24.621, 22.9803
1, 2, 1105005, 1, 94.2578, 56.8822, 73.3951, 74.7917, 58.2636, 96.6156, 119.965, 63.9497, 61.499, 67.3434, 68.3208, 46.9894, 97.7255, 57.6875, 73.4269, 73.1662, 57.8936, 97.7969, 119.441, 64.5039, 61.3351, 68.5177, 65.7679, 48.0166, 96.6666, 57.1184, 73.1247, 73.9411, 57.9148, 98.0673, 119.125, 64.8314, 61.0385, 68.4487, 67.6858, 47.9633
1, 7, 1105005, 0, 13.5478, 13.5411, 13.5297, 12.5948, 12.5779, 12.8377, 12.7458, 12.6113, 12.7953, 12.809, 12.7887, 12.5444, 12.8153, 12.6516, 12.7038, 12.6944, 12.8469, 12.7108, 12.6315, 12.5684, 13.4795, 13.5261, 13.5008, 13.5377, 13.5263, 13.513, 13.5228, 13.5105, 13.5155, 13.5343, 13.5266, 13.518, 13.507, 13.5232, 13.5178, 13.5355
1, 7, 1105005, 1, 12.9945, 12.8881, 12.9109, 12.9161, 12.9482, 12.9283, 12.9308, 12.7883, 13.2763, 13.616, 13.6173, 13.6112, 13.6035, 13.61, 13.6041, 13.5954, 13.6168, 13.6095, 13.6322, 13.5675, 13.4713, 13.5073, 13.4839, 13.5018, 13.5188, 13.484, 13.4938, 13.4952, 13.4964, 13.5007, 13.5065, 13.4907, 13.491, 13.5015, 13.5157, 13.5021
3, 1, 1542650, 0, 24.3736, 26.636, 26.7578, 26.6316, 26.5996, 26.5979, 26.6068, 26.6046, 26.5918, 26.3728, 26.4413, 26.4916, 26.4, 26.328, 26.4997, 26.3297, 26.3532, 26.3918, 26.3797, 26.3993, 26.4995, 26.3882, 26.2348, 26.3062, 26.2567, 26.2514, 26.2916, 26.2943, 26.2767, 26.2265, 26.1443, 26.2583, 26.3328, 26.2269, 26.1464, 26.1365
3, 1, 1542650, 1, 25.5621, 24.6364, 24.7082, 24.5565, 24.3074, 24.3447, 24.285, 23.8219, 24.6259, 24.6666, 24.2452, 23.9945, 24.5764, 24.5987, 24.6008, 24.5909, 24.4972, 24.6125, 24.6095, 22.9505, 24.3045, 24.3871, 25.4178, 25.7321, 25.6604, 25.6915, 25.7881, 25.6596, 25.6414, 25.7231, 25.6483, 25.6952, 25.7532, 25.8069, 25.6768, 25.7164
3, 2, 1542650, 0, 19.4071, 16.2942, 20.2168, 18.7765, 19.0707, 20.0411, 19.3002, 20.2367, 14.1705, 16.7594, 19.5074, 17.1523, 19.4714, 16.2867, 20.2974, 18.7439, 19.0936, 20.1007, 19.204, 20.2071, 14.2793, 16.8118, 19.6552, 17.1184, 19.2768, 16.2975, 20.2867, 18.7073, 19.1659, 19.9446, 19.2157, 20.3137, 13.9975, 16.8366, 19.6253, 17.2158
2, 2, 1542650, 0, 30.1703, 26.1085, 31.0496, 28.9528, 28.4295, 28.2717, 31.664, 30.0451, 20.8748, 24.8974, 31.8748, 29.4364, 29.9774, 26.1789, 32.1667, 28.9002, 28.3321, 28.5951, 31.5722, 30.2724, 20.775, 25.0246, 31.8493, 29.4177, 29.969, 25.9958, 31.7122, 28.6078, 28.3952, 28.6419, 31.7675, 30.2547, 20.8926, 25.0249, 31.9997, 29.4672
1, 2, 1542650, 0, 71.196, 56.0807, 72.3513, 64.235, 67.0622, 84.5975, 65.2679, 80.5661, 65.201, 74.3638, 61.2735, 64.9833, 71.6957, 58.1044, 74.9041, 66.736, 69.6848, 86.108, 65.7267, 81.1175, 64.8364, 74.5105, 61.6727, 63.7825, 71.5205, 58.7693, 74.5352, 66.9677, 70.5358, 86.2227, 64.944, 79.1969, 64.1679, 71.8374, 60.4047, 63.6577
3, 2, 1542650, 1, 19.2196, 15.8785, 20.1951, 18.922, 18.782, 20.3326, 19.3477, 20.3817, 14.3813, 16.9779, 19.8587, 17.2782, 19.5527, 16.3305, 20.5272, 18.5887, 19.187, 20.1745, 19.101, 20.3267, 14.2408, 16.8758, 19.2218, 17.0852, 19.3631, 16.3445, 20.3932, 18.5701, 19.0747, 20.1202, 19.2983, 20.2948, 14.0997, 16.8843, 19.8093, 17.2715
2, 2, 1542650, 1, 29.3575, 25.3328, 30.3014, 27.2533, 27.1776, 27.2078, 30.4892, 29.0362, 20.2271, 23.9452, 28.9789, 28.1897, 28.8512, 26.0926, 32.0263, 28.8182, 28.3962, 28.3902, 31.9781, 30.3665, 20.8575, 25.1516, 32.0108, 29.6105, 29.9916, 26.3292, 32.2637, 29.1268, 28.3935, 28.5859, 31.6893, 30.3088, 20.8494, 25.0862, 32.081, 29.7347
1, 2, 1542650, 1, 73.5382, 59.2816, 77.3184, 67.2531, 70.4833, 87.0128, 63.7114, 79.7275, 64.4452, 72.4574, 60.8951, 65.2862, 71.8184, 58.6821, 77.9747, 67.0757, 70.3465, 86.7097, 65.9886, 81.1395, 65.8713, 74.3182, 61.5197, 65.0397, 72.398, 59.4188, 77.0394, 67.5401, 70.3431, 88.0658, 66.2595, 81.0822, 65.4369, 73.855, 61.3796, 65.6639
3, 3, 1542650, 0, 51.1092, 51.25, 50.4396, 48.7941, 48.4907, 48.2536, 48.3198, 49.1682, 50.9421, 50.9166, 50.8631, 51.0079, 50.9361, 51.0381, 51.2212, 50.7283, 50.4928, 50.1355, 50.5562, 50.5753, 50.7241, 50.6781, 50.7155, 50.6197, 50.5728, 50.8093, 50.8593, 50.6786, 49.933, 49.7751, 49.9029, 50.3107, 50.3181, 50.5529, 50.3678, 50.2036
2, 3, 1542650, 0, 73.6102, 70.6967, 71.6409, 71.1439, 70.7445, 70.3444, 70.4583, 70.3172, 71.0832, 71.0882, 70.5091, 73.1841, 72.9137, 73.1828, 73.6273, 73.3102, 72.4491, 72.161, 72.5974, 72.71, 72.9814, 73.1585, 73.0201, 72.6818, 72.8091, 73.5094, 73.2649, 72.9226, 72.3952, 71.9699, 72.2078, 72.8052, 72.6444, 73.0678, 72.8968, 72.9241
1, 3, 1542650, 0, 134.678, 133.55, 133.716, 132.252, 132.258, 133.238, 131.656, 133.023, 134.113, 133.288, 133.33, 132.52, 133.06, 133.504, 133.921, 132.663, 132.552, 132.651, 132.473, 132.536, 133.129, 133.267, 132.493, 133.041, 132.878, 133.38, 134.168, 131.994, 131.497, 133.119, 131.84, 131.607, 133.652, 134.279, 133.39, 132.511
3, 3, 1542650, 1, 50.6762, 50.4634, 49.0936, 48.6047, 48.0837, 48.0174, 48.2439, 48.1073, 50.3547, 50.3917, 50.2236, 50.2072, 50.1211, 50.3619, 50.6884, 50.0535, 49.9964, 49.4363, 49.8693, 49.8303, 50.2864, 50.2678, 49.8756, 50.029, 49.9664, 50.4757, 50.4619, 50.0958, 49.7574, 49.4996, 49.7648, 49.7251, 50.1807, 50.4395, 50.0886, 49.9549
2, 3, 1542650, 1, 73.9223, 73.7412, 74.2085, 73.8311, 72.483, 72.2172, 72.7477, 72.5167, 73.1946, 73.7483, 73.2459, 73.0589, 72.8979, 73.3413, 74.0644, 73.534, 72.4863, 72.5199, 72.5955, 72.7431, 72.9843, 73.8503, 72.8987, 73.1507, 72.8583, 73.466, 74.3598, 73.3898, 72.5081, 72.4319, 72.2717, 72.955, 72.8789, 73.2608, 73.1554, 72.7068
1, 3, 1542650, 1, 136.87, 135.688, 137.345, 134.937, 133.693, 134.836, 133.361, 134.856, 135.805, 135.347, 133.326, 134.981, 134.197, 135.24, 136.205, 134.154, 134.106, 133.823, 133.267, 133.491, 136.104, 134.64, 132.672, 134.53, 133.982, 134.125, 136.817, 134.865, 133.218, 131.99, 133.352, 133.884, 134.708, 134.757, 133.995, 135.182
3, 4, 1542650, 0, 109.95, 106.577, 107.013, 105.091, 105.431, 105.583, 104.852, 106.093, 105.55, 104.995, 105.877, 105.907, 104.507, 105.987, 107.012, 109.357, 108.554, 108.57, 108.733, 109.305, 109.085, 109.202, 108.146, 109.133, 108.71, 108.906, 109.787, 108.114, 108.908, 108.122, 108.604, 108.455, 108.938, 108.396, 108.164, 108.801
2, 4, 1542650, 0, 119.759, 121.361, 120.808, 120.197, 119.452, 120.33, 119.647, 119.56, 119.75, 120.109, 120.267, 119.864, 119.474, 121.203, 120.153, 119.521, 119.074, 119.952, 119.427, 119.699, 120.373, 119.294, 120.06, 119.764, 120.457, 119.501, 120.4, 118.443, 119.135, 119.009, 119.612, 118.638, 119.921, 120.67, 119.662, 120.008
1, 4, 1542650, 0, 132.148, 131.892, 132.072, 130.08, 129.356, 130.813, 130.229, 129.861, 131.835, 130.03, 130.882, 130.614, 130.117, 131.25, 131.63, 129.905, 129.969, 129.578, 130.573, 130.063, 130.45, 129.902, 131.617, 130.035, 130.455, 131.107, 130.342, 130.313, 130.281, 129.303, 129.964, 130.64, 130.176, 130.729, 130.839, 130.511
3, 4, 1542650, 1, 110.972, 110.484, 111.585, 109.735, 109.475, 109.331, 109.349, 109.909, 110.595, 111.521, 109.326, 110.386, 109.874, 110.113, 111.092, 109.783, 109.175, 108.54, 109.213, 109.704, 110.478, 110.216, 108.928, 109.519, 110.08, 108.851, 111.273, 110.55, 108.406, 108.669, 109.614, 108.013, 110.4, 109.711, 108.847, 108.816
2, 4, 1542650, 1, 123.48, 121.181, 121.151, 117.794, 116.275, 116.627, 116.51, 117.654, 117.53, 118.895, 117.294, 118.048, 116.478, 118.488, 118.467, 118.646, 116.436, 116.308, 117.119, 116.891, 116.822, 118.656, 116.77, 123.388, 121.31, 121.763, 120.949, 121.745, 120.624, 119.415, 119.635, 120.906, 121.533, 121.327, 120.456, 120.64
1, 4, 1542650, 1, 136.306, 136.114, 135.657, 134.492, 132.985, 134.443, 134.164, 133.889, 135.994, 136.132, 134.439, 134.36, 134.598, 135.528, 136.606, 135.316, 133.074, 133.008, 133.084, 133.922, 135.11, 135.549, 133.325, 133.619, 134.047, 134.016, 136.083, 136.427, 133.705, 133.134, 134.79, 134.216, 135.956, 135.037, 134.027, 134.236
3, 7, 1542650, 0, 9.33794, 9.16692, 9.16811, 9.09021, 9.09243, 9.11067, 9.10255, 9.10218, 9.09479, 9.55894, 9.52024, 9.53989, 9.54207, 9.52448, 9.61339, 9.55858, 9.53312, 9.6117, 9.5869, 9.58505, 9.57235, 9.55, 9.5074, 9.47757, 9.47518, 9.50716, 9.53874, 9.52335, 9.46914, 9.49052, 9.46867, 9.49346, 9.51251, 9.47547, 9.46454, 9.44858
3, 7, 1542650, 1, 9.24746, 9.10352, 9.10976, 9.09979, 9.10948, 9.12299, 9.10658, 9.09801, 9.12002, 9.01153, 9.57513, 9.51447, 9.57679, 9.53549, 9.5387, 9.53048, 9.53088, 9.52005, 9.57273, 9.58022, 9.5302, 9.55159, 9.51927, 9.53143, 9.53153, 9.50692, 9.52874, 9.54189, 9.51972, 9.57504, 9.25057, 9.02879, 8.99739, 8.97761, 9.0456, 9.07645
1, 1, 2324488, 0, 16.9043, 17.4615, 17.5358, 17.5274, 17.6131, 17.643, 17.6753, 17.5801, 17.405, 17.3463, 17.4235, 17.4525, 17.4579, 17.4198, 17.3335, 17.3268, 17.4393, 17.5272, 17.4884, 17.3318, 17.2607, 17.2198, 17.2342, 17.3265, 17.3457, 17.2068, 17.1536, 17.1758, 17.3034, 17.3857, 17.2965, 17.2903, 17.0487, 17.0893, 17.1027, 17.1636
1, 1, 2324488, 1, 16.5318, 17.1112, 17.0317, 16.9961, 17.0763, 17.2529, 17.2132, 17.0795, 16.9434, 16.9042, 16.9675, 17.0351, 17.044, 17.0029, 16.9147, 16.9081, 16.9991, 17.0632, 17.0904, 17.0232, 16.8542, 16.8032, 16.8835, 16.9483, 16.9926, 16.9132, 16.8293, 16.7762, 16.9284, 16.9754, 17.0066, 16.9326, 16.7693, 16.759, 16.7913, 16.8693
3, 2, 2324488, 0, 24.107, 18.539, 20.0406, 16.9842, 17.4427, 18.5556, 24.1481, 20.7142, 18.5562, 19.5464, 17.183, 16.3756, 18.3877, 18.2522, 19.7952, 16.867, 17.3115, 18.4318, 24.1165, 20.8413, 18.5762, 19.8578, 17.1937, 16.3573, 18.3992, 18.98, 19.9352, 16.829, 17.2332, 18.3753, 24.1305, 20.8011, 18.5711, 19.7417, 17.1397, 16.135
2, 2, 2324488, 0, 29.129, 29.3404, 26.2227, 27.6569, 25.7652, 34.9958, 30.3717, 26.725, 31.4059, 25.8164, 25.3351, 31.0579, 31.0422, 30.0583, 27.9886, 29.4326, 27.0275, 36.5487, 32.0335, 27.6771, 32.6217, 26.7481, 26.4846, 32.1165, 31.3439, 29.9329, 27.4879, 29.3576, 26.6405, 36.4962, 31.7486, 27.905, 32.5737, 26.6347, 26.5813, 32.3681
1, 2, 2324488, 0, 63.5331, 63.4203, 54.0396, 62.7539, 73.4844, 84.7845, 66.6373, 59.1648, 76.2331, 69.3862, 56.1069, 66.9023, 70.8849, 63.2061, 53.7535, 62.0048, 72.7653, 84.9998, 66.333, 60.1283, 76.0608, 68.9695, 55.4642, 67.5365, 70.9383, 63.1076, 53.3382, 62.3353, 71.0454, 79.5177, 63.8287, 56.5034, 73.5261, 65.7441, 52.5996, 64.0212
3, 2, 2324488, 1, 16.5629, 19.6257, 16.8023, 17.2232, 18.2377, 23.81, 20.7138, 18.5476, 19.6218, 17.0247, 15.7666, 17.6099, 19.1729, 19.6635, 16.8046, 17.214, 18.2529, 23.7855, 20.6006, 18.4415, 19.5668, 17.0965, 16.1888, 18.3513, 19.028, 19.841, 16.8349, 17.2081, 18.331, 23.9696, 20.5775, 18.6107, 19.517, 16.9862, 16.2945, 18.3604
2, 2, 2324488, 1, 39.2214, 31.1173, 27.4951, 22.3298, 28.1818, 22.963, 31.4829, 30.373, 30.3533, 24.3559, 24.1239, 29.5567, 37.24, 29.7732, 27.8619, 22.2851, 28.3386, 22.863, 31.803, 30.4576, 30.7041, 24.5249, 23.7598, 29.6639, 37.3249, 29.9795, 27.8135, 22.5203, 27.9616, 23.0449, 32.0636, 30.6854, 30.5465, 24.6602, 24.3904, 29.8325
1, 2, 2324488, 1, 60.3231, 57.853, 48.8358, 56.9038, 66.648, 79.2117, 63.9916, 57.4864, 70.8805, 64.6562, 52.7255, 62.8647, 67.7994, 60.466, 50.648, 58.6687, 69.6786, 79.6076, 63.622, 57.3086, 70.5427, 65.2121, 53.1182, 62.1904, 67.3924, 60.476, 50.8345, 58.7475, 69.4397, 80.544, 64.4761, 57.3531, 71.0285, 64.8028, 52.6302, 63.1619
2, 3, 2324488, 0, 69.5743, 69.0743, 69.5154, 69.1859, 69.1392, 68.8076, 69.1596, 70.008, 66.8588, 64.5226, 67.3322, 65.4343, 65.5109, 65.3193, 66.4838, 66.3687, 66.3918, 66.3274, 66.5377, 65.3577, 65.3274, 63.5844, 64.8794, 63.9404, 65.5078, 66.6202, 65.3631, 65.3403, 65.3847, 65.5662, 65.1819, 65.1486, 65.8634, 64.492, 64.546, 66.5579
1, 3, 2324488, 0, 123.272, 122.09, 122.334, 120.385, 122.931, 122.256, 121.188, 122.645, 120.92, 121.85, 121.023, 121.959, 121.92, 121.746, 121.679, 121.97, 121.531, 121.996, 122.303, 121.958, 121.414, 122.245, 121.166, 121.961, 122.073, 121.805, 121.033, 120.974, 122.516, 121.847, 122.02, 122.406, 121.561, 120.922, 122.251, 121.687
3, 3, 2324488, 1, 46.5023, 46.1267, 46.0391, 45.8856, 46.5237, 46.5502, 46.2883, 46.039, 46.1873, 45.7833, 46.0241, 46.207, 46.3657, 45.7721, 45.6501, 45.6577, 46.0541, 46.226, 46.0147, 46.2753, 45.5847, 45.4117, 45.5648, 46.0081, 46.006, 45.4914, 45.3818, 45.4167, 46.1022, 45.6632, 45.8966, 46.218, 45.6309, 45.072, 45.3796, 45.6483
2, 3, 2324488, 1, 65.6154, 64.9995, 64.3682, 64.6732, 64.7081, 65.0856, 65.102, 65.442, 64.6548, 64.0054, 63.9599, 64.7613, 64.9742, 64.2666, 63.9302, 63.9452, 64.4848, 65.1013, 64.6574, 65.0507, 64.5982, 63.6861, 64.1024, 64.5703, 64.6837, 64.5193, 63.8463, 63.7974, 63.9237, 64.8325, 64.2447, 65.0474, 64.3385, 63.4518, 63.7021, 64.1423
1, 3, 2324488, 1, 112.976, 112.571, 110.971, 109.517, 110.239, 111.649, 110.707, 110.326, 108.435, 107.35, 108.116, 110.577, 110.775, 110.099, 105.977, 108.887, 110.595, 110.575, 110.318, 110.763, 108.035, 107.596, 109.644, 110.139, 109.708, 108.967, 106.54, 107.729, 109.78, 110.369, 110.532, 111.123, 107.389, 107.364, 106.868, 109.915
1, 4, 2324488, 0, 119.374, 119.67, 118.478, 117.639, 119.9, 119.602, 118.816, 118.952, 118.427, 118.899, 119.666, 118.694, 119.215, 118.716, 117.701, 119.234, 118.645, 118.543, 118.12, 118.01, 118.742, 118.279, 116.066, 118.877, 119.496, 117.635, 118.239, 118.967, 118.777, 119.582, 118.557, 119.535, 117.8, 118.609, 117.955, 118.402
3, 4, 2324488, 1, 86.1188, 86.7571, 85.5799, 85.4316, 86.5944, 83.2691, 83.6328, 84.0853, 82.1725, 81.1305, 79.6467, 84.0719, 83.7746, 83.0914, 81.5658, 80.8284, 83.6725, 84.0791, 83.7831, 83.689, 81.5505, 81.44, 83.0147, 78.9174, 82.2311, 81.2391, 82.6812, 81.9053, 82.5135, 83.0477, 83.3637, 83.9365, 83.1966, 81.483, 80.8299, 82.1496
2, 4, 2324488, 1, 97.5292, 97.5383, 94.7974, 92.9241, 92.9891, 90.2239, 94.4413, 95.0931, 93.639, 92.1211, 92.4777, 93.76, 93.1842, 93.5933, 91.5302, 91.6286, 91.5863, 94.9071, 94.4101, 94.475, 92.3291, 86.4481, 91.0925, 90.9453, 92.4383, 93.0108, 92.2671, 91.6663, 93.5482, 93.9628, 94.5267, 93.1093, 93.5241, 91.5136, 91.9792, 93.3304
1, 4, 2324488, 1, 113.234, 111.367, 110.261, 108.562, 110.045, 109.345, 107.055, 110.983, 107.23, 104.198, 105.385, 107.376, 105.167, 108.652, 105.974, 106.407, 108.976, 107.294, 108.18, 107.987, 105.893, 105.859, 106.363, 109.273, 110.062, 107.617, 105.042, 107.048, 107.897, 108.715, 109.608, 109.021, 107.432, 101.144, 108.387, 107.716
2, 4, 2324488, 0, 105.243, 104.178, 104.082, 104.466, 104.632, 104.283, 105.807, 103.847, 104.578, 104.794, 105.752, 104.382, 104.146, 103.619, 104.173, 103.849, 103.534, 104.118, 104.153, 105.274, 104.411, 103.219, 101.135, 104.087, 103.563, 103.727, 105.855, 104.558, 103.875, 104.231, 103.551, 103.983, 104.368, 104.701, 102.781, 103.245
3, 4, 2324488, 0, 92.4624, 91.9128, 91.9672, 91.0508, 89.8106, 91.0498, 92.4419, 91.8766, 91.1915, 91.42, 91.6297, 92.1763, 91.8553, 92.0438, 89.8696, 92.042, 91.622, 92.2087, 92.319, 92.302, 91.0365, 91.5281, 91.6704, 90.3662, 91.9896, 92.1463, 91.0147, 91.0466, 91.8596, 91.6351, 92.4149, 91.7268, 91.1478, 91.3831, 91.4053, 91.3786
